,0,1
151,792.8473858750963,0.3606635191385015
152,794.8673299203244,0.3862913086110243
153,798.6827797835332,0.4138305196196945
154,803.6204207829799,0.4385300506162493
155,808.5580617824264,0.4417312786256974
156,813.4957027818731,0.4446186243305896
157,817.9844673268246,0.4282155274949336
158,822.4732318717761,0.39696474861015435
159,827.4108728712226,0.38222197045122647
160,832.3485138706694,0.3751467310859923
161,836.4525271689108,0.40087468759112765
162,839.851163181517,0.43732057323971835
163,842.7225474856684,0.47773307272943016
164,845.1414928237812,0.5114512519604871
165,846.9369986417616,0.5477795149581034
166,848.5080662324947,0.5860441359410113
167,849.4058191414852,0.6268216997881634
168,850.9768867322182,0.6813776434406476
169,852.740329946306,0.7405827673532903
170,853.8945836864366,0.8059600622038764
171,855.5404640195854,0.8587179441654914
172,855.8696400862152,0.9301320198152052
173,857.3060447405996,1.0102669132718805
174,858.383348231388,1.069881589684938
175,859.0566629131308,1.1354900770515908
176,859.9544158221211,1.2351475257192692
177,861.2262324431906,1.335138926676003
178,862.8222376147289,1.4515380161580265
179,864.2748516966369,1.5889392584464597
180,866.2386861850532,1.759255335895174
181,868.0341920030337,1.9788334705428507
182,870.4531373411464,2.2391232585616967
183,872.3626435285228,2.4513349267744315
184,874.3184623659658,2.698588465113257
185,875.979305247598,2.9370050164601587
186,877.2922688769963,3.1891152255036905
187,879.2561033654124,3.4970430260653482
188,880.7523582137296,3.8331028150722943
189,882.109675111846,4.226220410123142
190,883.2639288519763,4.685373696441757
191,884.4181825921066,5.100758233441901
192,886.4381266373348,5.565597574816474
193,887.3358795463253,6.098176439871231
194,889.5481992149084,6.621335442403943
195,893.3508240365602,7.112303702829563
196,898.3333526814563,7.18178138543824
197,902.3732407719126,6.6230053562930005
198,905.3230003300235,6.151816735818678
199,907.5353199986068,5.665921611308363
200,909.10638758934,5.177486868100813
201,910.5171421606104,4.81311185114066
202,912.1843975630208,4.418848548589748
203,913.3386513031512,4.018867404525088
204,915.0165942401928,3.7095277207287407
205,915.9293096976662,3.4262758215067675
206,916.7372873157574,3.191045050877419
207,918.661043549308,2.9237686916771577
208,919.056482330649,2.6816606969931924
209,920.5527371789664,2.4923544316103894
210,921.8993665424516,2.312373787877471
211,923.2459959059372,2.1230350852999003
212,924.5926252694226,1.9482440430209982
213,926.1636928601556,1.78032594406759
214,927.8843859357204,1.6514725559967383
215,929.9043299809484,1.5019051191506696
216,931.7425859374524,1.356459427380247
217,932.8968396775828,1.250426851306875
218,934.916783722811,1.1553334000493964
219,936.5519765213292,1.0366472240773392
220,938.2085443891089,0.9787092862013229
221,940.0788629495052,0.9070796778373474
222,944.1187510399616,0.8358903343701019
223,948.4578901000814,0.8509492605316761
224,950.4030214028936,0.9244254317776807
225,952.1486520592636,1.024196628298054
226,953.8016574155,1.1205399858483096
227,955.9391643416672,1.2282083910468764
228,957.8094829020636,1.351869195504662
229,959.7795517856812,1.473002107052268
230,961.84937099252,1.594116067855613
231,963.495251325669,1.6952907961363224
232,965.2800696090188,1.805661823750372
233,967.4104515120988,1.9815011201539117
234,969.0634568683348,2.1411575523298727
235,970.6772745975912,2.317072604782333
236,973.1674701665764,2.4775351355029764
237,974.5525746547328,2.6391607210280834
238,976.3879806020018,2.8510638802475112
239,978.425737204948,3.073651197342611
240,980.2533056268212,3.3081942499654002
241,981.1510585358114,3.529393969220957
242,983.3505531628376,3.8020485743692634
243,985.6398230807628,4.138446097327592
244,989.0063964894766,4.443151198890892
245,991.0099122193247,4.661237883797264
246,993.207039842208,4.879818948175984
247,996.8330992210448,5.393958710879961
248,1000.0038696246075,5.6901852243538835
